entry_id,title,abstract,published,updated,main_author,authors,all_categories,main_category,pdf_url,target_year
http://arxiv.org/abs/2604.03999v1,Dynamic Whole-Body Dancing with Humanoid Robots -- A Model-Based Control Approach,"This paper presents an integrated model-based framework for generating and executing dynamic whole-body dance motions on humanoid robots. The framework operates in two stages: offline motion generation and online motion execution, both leveraging future state prediction to enable robust and dynamic dance motions in real-world environments. In the offline motion generation stage, human dance demonstrations are captured via a motion capture (MoCap) system, retargeted to the robot by solving a Quadratic Programming (QP) problem, and further refined using Trajectory Optimization (TO) to ensure dynamic feasibility. In the online motion execution stage, a centroidal dynamics-based Model Predictive Control (MPC) framework tracks the planned motions in real time and proactively adjusts swing foot placement to adapt to real world disturbances. We validate our framework on the full-size humanoid robot Kuavo 4Pro, demonstrating the dynamic dance motions both in simulation and in a four-minute live public performance with a team of four robots. Experimental results show that longer prediction horizons improve both motion expressiveness in planning and stability in execution.",2026-04-05T07:17:33Z,2026-04-05T07:17:33Z,Shibowen Zhang,Shibowen Zhang; Jiayang Wu; Guannan Liu; Helin Zhu; Junjie Liu; Zhehan Li; Junhong Guo; Xiaokun Leng; Hangxin Liu; Jingwen Zhang; Jikai Wang; Zonghai Chen; Zhicheng He; Jiayi Wang; Yao Su,cs.RO,cs.RO,https://arxiv.org/pdf/2604.03999v1,2026
http://arxiv.org/abs/2603.01756v2,NeuroSymb-MRG: Differentiable Abductive Reasoning with Active Uncertainty Minimization for Radiology Report Generation,"Automatic generation of radiology reports seeks to reduce clinician workload while improving documentation consistency. Existing methods that adopt encoder-decoder or retrieval-augmented pipelines achieve progress in fluency but remain vulnerable to visual-linguistic biases, factual inconsistency, and lack of explicit multi-hop clinical reasoning. We present NeuroSymb-MRG, a unified framework that integrates NeuroSymbolic abductive reasoning with active uncertainty minimization to produce structured, clinically grounded reports. The system maps image features to probabilistic clinical concepts, composes differentiable logic-based reasoning chains, decodes those chains into templated clauses, and refines the textual output via retrieval and constrained language-model editing. An active sampling loop driven by rule-level uncertainty and diversity guides clinician-in-the-loop adjudication and promptbook refinement. Experiments on standard benchmarks demonstrate consistent improvements in factual consistency and standard language metrics compared to representative baselines.",2026-03-02T11:31:30Z,2026-04-05T07:09:09Z,Rong Fu,Rong Fu; Yiqing Lyu; Chunlei Meng; Muge Qi; Yabin Jin; Qi Zhao; Li Bao; Juntao Gao; Fuqian Shi; Nilanjan Dey; Wei Luo; Simon Fong,cs.CV,cs.CV,https://arxiv.org/pdf/2603.01756v2,2026
http://arxiv.org/abs/2604.03998v1,VA-FastNavi-MARL: Real-Time Robot Control with Multimedia-Driven Meta-Reinforcement Learning,"Interpreting dynamic, heterogeneous multimedia commands with real-time responsiveness is critical for Human-Robot Interaction. We present VA-FastNavi-MARL, a framework that aligns asynchronous audio-visual inputs into a unified latent representation. By treating diverse instructions as a distribution of navigable goals via Meta-Reinforcement Learning, our method enables rapid adaptation to unseen directives with negligible inference overhead. Unlike approaches bottlenecked by heavy sensory processing, our modality-agnostic stream ensures seamless, low-latency control. Validation on a multi-arm workspace confirms that VA-FastNavi-MARL significantly outperforms baselines in sample efficiency and maintains robust, real-time execution even under noisy multimedia streams.",2026-04-05T07:05:49Z,2026-04-05T07:05:49Z,Yang Zhang,Yang Zhang; Shengxi Jing; Fengxiang Wang; Yuan Feng; Hong Wang,cs.RO,cs.RO,https://arxiv.org/pdf/2604.03998v1,2026
http://arxiv.org/abs/2603.04966v2,Programmable superconducting neuron with intrinsic in-memory computation and dual-timescale plasticity for ultra-efficient neuromorphic computing,"The escalating energy demands of artificial intelligence pose a critical challenge to conventional computing. Leveraging the efficiency of event-driven, in-memory neuromorphic architectures into the superconducting circuits with ultra-high speed and low power dissipation advantages offers a promising solution to energy-efficient computing. However, the potential of such a solution has yet to be realized, owning to the absence of a fundamental superconducting unit that unifies programmability, local memory, and multi-timescale plasticity. Here, we introduce a programmable Josephson-junction-based leaky integrate-and-fire (LIF) neuron that features intrinsic static memory and precise programmability by encoding somatic and synaptic parameters directly in the bias current. This neuron is also capable of dual-timescale plasticity: picosecond-scale short-term modulation of spike transmission and long-term weight retention exceeding 10,000 seconds, facilitating both rapid temporal adaptation and robust weight storage. It can operate up to 45 GHz with femtojoule-level energy dissipation per spike, and supports 10 somatic threshold levels and 20 synaptic states. Furthermore, we demonstrate a crossbar-based spiking neural network (SNN) utilizing this neuron, which achieves outstanding performance across multiple tasks. By fusing computation, memory and plasticity into a single superconducting unit, our work paves the way for the next generation of ultrafast, energy-efficient neuromorphic computing.",2026-03-05T09:02:09Z,2026-04-05T06:59:24Z,Muen Wang,Muen Wang; Shucheng Yang; Yuxiang Lin; Yuntian Gao; Xue Zhang; Xiaoping Gao; Minghui Niu; Huanli Liu; Yikang Wan; Wei Peng; Jie Ren,cs.ET,cs.ET,https://arxiv.org/pdf/2603.04966v2,2026
http://arxiv.org/abs/2604.03997v1,Ledger-State Stigmergy: A Formal Framework for Indirect Coordination Grounded in Distributed Ledger State,"Autonomous software agents on blockchains solve distributed-coordination problems by reading shared ledger state instead of exchanging direct messages. Liquidation keepers, arbitrage bots, and other autonomous on-chain agents watch balances, contract storage, and event logs; when conditions change, they act. The ledger therefore functions as a replicated shared-state medium through which decentralized agents coordinate indirectly. This form of indirect coordination mirrors what Grassé called stigmergy in 1959: organisms coordinating through traces left in a shared environment, with no central plan.
  Stigmergy has mature formalizations in swarm intelligence and multi-agent systems, and on-chain agents already behave stigmergically in practice, but no prior application-layer framework cleanly bridges the two. We introduce Indirect coordination grounded in ledger state (Coordinación indirecta basada en el estado del registro contable) as a ledger-specific applied definition that maps Grassé's mechanism onto distributed ledger technology. We operationalize this with a state-transition formalism, identify three recurring base on-chain coordination patterns (State-Flag, Event-Signal, Threshold- Trigger) together with a Commit-Reveal sequencing overlay, and work through a State-Flag task-board example to compare ledger-state coordination analytically with off-chain messaging and centralized orchestration. The contribution is a reusable vocabulary, a ledger-specific formal mapping, and design guidance for decentralized coordination over replicated shared state at the application layer.",2026-04-05T06:52:52Z,2026-04-05T06:52:52Z,Fernando Paredes García,Fernando Paredes García,cs.DC; cs.MA,cs.DC,https://arxiv.org/pdf/2604.03997v1,2026
http://arxiv.org/abs/2603.14869v2,A Self-Evolving Defect Detection Framework for Industrial Photovoltaic Systems,"Reliable photovoltaic (PV) power generation requires timely detection of module defects that may reduce energy yield, accelerate degradation, and increase lifecycle operation and maintenance costs during field operation. Electroluminescence (EL) imaging has therefore been widely adopted for PV module inspection. However, automated defect detection in real operational environments remains challenging due to heterogeneous module geometries, low-resolution imaging conditions, subtle defect morphology, long-tailed defect distributions, and continual data shifts introduced by evolving inspection and labeling processes. These factors significantly limit the robustness and long-term maintainability of conventional deep-learning inspection pipelines. To address these challenges, this paper proposes SEPDD, a Self-Evolving Photovoltaic Defect Detection framework designed for evolving industrial PV inspection scenarios. SEPDD integrates automated model optimization with a continual self-evolving learning mechanism, enabling the inspection system to progressively adapt to distribution shifts and newly emerging defect patterns during long-term deployment. Experiments conducted on both a public PV defect benchmark and a private industrial EL dataset demonstrate the effectiveness of the proposed framework. Both datasets exhibit severe class imbalance and significant domain shift. SEPDD achieves a leading mAP50 of 91.4% on the public dataset and 49.5% on the private dataset. It surpasses the autonomous baseline by 14.8% and human experts by 4.7% on the public dataset, and by 4.9% and 2.5%, respectively, on the private dataset.",2026-03-16T06:15:26Z,2026-04-05T06:44:23Z,Haoyu He,Haoyu He; Yu Duan; Wenzhen Liu; Hanyuan Hang; Boyu Qin; Qiantu Tuo; Xiaoke Yang; Rui Li,cs.AI,cs.AI,https://arxiv.org/pdf/2603.14869v2,2026
http://arxiv.org/abs/2604.03995v1,A Systematic Study of Cross-Modal Typographic Attacks on Audio-Visual Reasoning,"As audio-visual multi-modal large language models (MLLMs) are increasingly deployed in safety-critical applications, understanding their vulnerabilities is crucial. To this end, we introduce Multi-Modal Typography, a systematic study examining how typographic attacks across multiple modalities adversely influence MLLMs. While prior work focuses narrowly on unimodal attacks, we expose the cross-modal fragility of MLLMs. We analyze the interactions between audio, visual, and text perturbations and reveal that coordinated multi-modal attack creates a significantly more potent threat than single-modality attacks (attack success rate = $83.43\%$ vs $34.93\%$).Our findings across multiple frontier MLLMs, tasks, and common-sense reasoning and content moderation benchmarks establishes multi-modal typography as a critical and underexplored attack strategy in multi-modal reasoning. Code and data will be publicly available.",2026-04-05T06:32:08Z,2026-04-05T06:32:08Z,Tianle Chen,Tianle Chen; Deepti Ghadiyaram,cs.CV; cs.SD,cs.CV,https://arxiv.org/pdf/2604.03995v1,2026
http://arxiv.org/abs/2604.03994v1,Assessing Cyber Risks in Hydropower Systems Through HAZOP and Bow-Tie Analysis,"With the widespread use of software systems in critical infrastructures such as hydropower plants has brought many advantages, yet it has exposed these systems to cyber threats. Cyber risk assessment & mitigation is important to identify cyber threats and protect these systems from unwanted incidents. This paper evaluates and compares the two risk assessment methodologies namely Hazard and Operability Study (HAZOP) and BowTie analysis for identifying cyber induced threats in hydropower systems. We selected these two methodologies because they offer a complementary perspective for cyber-safety risk assessment. Each method is first applied in traditional form to identify hazards, barriers, and threat scenarios arising from accidental causes, then extended to examine how findings change under cyber-induced causation. The traditional HAZOP identifies 18 deviations across five control parameters; the cyber extension shows how an adversary can coordinate multiple deviations to produce outcomes that conventional safeguards cannot detect. The BowTie analysis maps preventive and mitigation barriers around a top event; the cyber extension reveals that barriers appearing independently can share network infrastructure a single attacker could compromise, challenging the defense-in-depth assumption. Together, the two methods provide complementary coverage: HAZOP systematically enumerates what can go wrong, while BowTie shows how barriers provide layered protection. The cyber extension applied to both exposes assumptions, independent causes in HAZOP and independent barriers in BowTie, that do not hold against a coordinated adversary. As a result of this study, this paper highlights a practical two-stage approach to adapt established safety methods to identify cybersecurity challenges in hydropower control systems, provides pros and cons of these methodologies, and shows area of applicability.",2026-04-05T06:31:40Z,2026-04-05T06:31:40Z,Kwabena Opoku Frempong-Kore,Kwabena Opoku Frempong-Kore; Rishikesh Sahay; Md Rasel Al Mamun; Bell Eapen,cs.CR,cs.CR,https://arxiv.org/pdf/2604.03994v1,2026
http://arxiv.org/abs/2604.03993v1,Can LLMs Learn to Reason Robustly under Noisy Supervision?,"Reinforcement Learning with Verifiable Rewards (RLVR) effectively trains reasoning models that rely on abundant perfect labels, but its vulnerability to unavoidable noisy labels due to expert scarcity remains critically underexplored. In this work, we take the first step toward a systematic analysis of noisy label mechanisms in RLVR. In contrast to supervised classification, most RLVR algorithms incorporate a rollout-based condition: a label's influence on training is contingent on whether the current policy can generate rollouts that realize it, a property that naturally extends to noisy labels. Based on this observation, we distinguish two types of noise: inactive noisy labels, which reduce data efficiency, and active noisy labels, which are reinforced and risk skewing the model toward incorrect distributions. From experiments on training with noisy samples, we identify an Early Correctness Coherence phenomenon: although noisy samples begin to lag behind in later stages, accuracy on both clean and noisy samples increases similarly in early training. Motivated by this dynamic, we propose Online Label Refinement (OLR), which progressively corrects potentially noisy labels with majority-voted answers when two conditions hold: a positive slope in the majority answer's rollout pass rate and stable historical consistency across updates, enabling gradual self-correction as the policy improves. We evaluate OLR on six in-distribution mathematical reasoning benchmarks (AIME24/25, AMC, MATH-500, Minerva, and Olympiad) and three out-of-distribution tasks (ARC-c, GPQA-diamond, and MMLU-pro). Across noise ratios from 0.1 to 0.9, OLR consistently improves robustness under both inactive and active noisy-label settings, achieving average gains of 3.6% to 3.9% on in-distribution benchmarks and 3.3% to 4.6% on out-of-distribution evaluations.",2026-04-05T06:30:50Z,2026-04-05T06:30:50Z,Shenzhi Yang,Shenzhi Yang; Guangcheng Zhu; Bowen Song; Sharon Li; Haobo Wang; Xing Zheng; Yingfan Ma; Zhongqi Chen; Weiqiang Wang; Gang Chen,cs.LG; cs.AI,cs.LG,https://arxiv.org/pdf/2604.03993v1,2026
http://arxiv.org/abs/2604.03992v1,Characterization of FR3 Cellular Vehicle-to-Base Station Links in HighRise Urban Scenarios,"Driven by the escalating demand for wireless capacity and advancements in 6G research, the new Frequency Range 3 (FR3) referred to upper mid-band (7.125-24.25 GHz) has emerged as a highly compelling spectrum candidate. This range offers a trade-off exploiting the high bandwidth capabilities of millimeter wave frequencies and the superior propagation characteristics of sub-6 GHz bands. As such, the upper mid-band presents an opportunity to enhance both coverage and capacity particularly in the context of 6G and Cellular Vehicle-to-Base Station (C-V2B). Crucially, realizing this potential requires overcoming technical challenges through accurate and realistic channel modeling, especially in dense, high-rise urban environments. To address this, we employ a ray-tracing tool to analyze downlink propagation characteristics, enabling detailed channel modeling for reliable C-V2B communication. Our analysis evaluates the signal-to-noise ratio (SNR) and signal-to-interference-plus-noise ratio (SINR) across sub-6 GHz, FR3, and mmWave bands using antenna array configurations designed for high-rise urban areas. Results show that, under equal aperture sizes across frequencies, FR3 achieves superior SNR compared to mmWave in interference-free conditions. Moreover, under the full-interference case, FR3 yields higher SINR for cell-edge User Equipment (UEs). This indicates that the increased array gain at mmWave cannot fully compensate for the severe path loss experienced by cell-edge UEs.",2026-04-05T06:30:05Z,2026-04-05T06:30:05Z,Fahimeh Aghaei,Fahimeh Aghaei; Mehdi Monemi; Mehdi Rasti; Murat Uysal,cs.IT; cs.ET,cs.IT,https://arxiv.org/pdf/2604.03992v1,2026
http://arxiv.org/abs/2603.25029v3,Optimal High-Probability Regret for Online Convex Optimization with Two-Point Bandit Feedback,"We consider the problem of Online Convex Optimization (OCO) with two-point bandit feedback.
  In this setting, a player attempts to minimize a sequence of adversarially generated convex loss functions, while only observing the value of each function at two points.
  While it is well-known that two-point feedback allows for gradient estimation, achieving tight high-probability regret bounds for strongly convex functions still remained open as highlighted by \citet{agarwal2010optimal}. The primary challenge lies in the heavy-tailed nature of bandit gradient estimators, which makes standard concentration analysis difficult.
  In this paper, we resolve this open challenge and provide the first high-probability regret bound of $O(d(\log T + \log(1/δ))/μ)$ for $μ$-strongly convex losses. Our result is minimax optimal with respect to both the time horizon $T$ and the dimension $d$.",2026-03-26T04:52:19Z,2026-04-05T06:25:56Z,Haishan Ye,Haishan Ye,cs.LG,cs.LG,https://arxiv.org/pdf/2603.25029v3,2026
http://arxiv.org/abs/2604.03991v1,On Polycyclic Codes over $\frac{\mathbb{F}_{p^m}[u]}{\langle u^t \rangle}$ and their Cardinalities,"The purpose of this article is to study polycyclic codes over the ring $\frac{\mathbb{F}_{p^m}[u]}{\langle u^t \rangle}, \,t \geq 1$, and their associated torsion codes. It is shown that if $φ$ is a surjective ring homomorphism from a commutative ring $A$ to a Noetherian ring $B$ with $ ker(φ)=\langle π\rangle$ then for every ideal $I$ of $A$, there exists $a_1,a_2,\dots,a_n$ in $I$ such that $I=\langle a_1,a_2,\dots,a_n\rangle+π(I:π)$. Using this, we obtain generators of all ideals of the ring $\frac{\frac{\mathbb{F}_{p^m}[u]}{\langle u^t \rangle}[x]}{\langle ω(x)\rangle},$ where $ω(x)\in \frac{\mathbb{F}_{p^m}[u]}{\langle u^t \rangle}[x] $. For the case when $ω(x)=f(x)^{p^s}$, where $f(x)$ is an irreducible polynomial in $\mathbb{F}_{p^m}[x]$ and $s$ is a non-negative integer, we obtain several other results including computation of torsion ideals and their torsional degrees when $t=4$. We use the torsional degree to compute the cardinality of polycyclic codes over the ring $\frac{\mathbb{F}_{p^m}[u]}{\langle u^4 \rangle}$.",2026-04-05T06:24:01Z,2026-04-05T06:24:01Z,Akanksha Tiwari,Akanksha Tiwari; Pramod Kanwar; Ritumoni Sarma,cs.IT,cs.IT,https://arxiv.org/pdf/2604.03991v1,2026
http://arxiv.org/abs/2603.26718v2,Toward Evaluation Frameworks for Multi-Agent Scientific AI Systems,"We analyze the challenges of benchmarking scientific (multi)-agentic systems, including the difficulty of distinguishing reasoning from retrieval, the risks of data/model contamination, the lack of reliable ground truth for novel research problems, the complications introduced by tool use, and the replication challenges due to the continuously changing/updating knowledge base. We discuss strategies for constructing contamination-resistant problems, generating scalable families of tasks, and the need for evaluating systems through multi-turn interactions that better reflect real scientific practice. As an early feasibility test, we demonstrate how to construct a dataset of novel research ideas to test the out-of-sample performance of our system. We also discuss the results of interviews with several researchers and engineers working in quantum science. Through those interviews, we examine how scientists expect to interact with AI systems and how these expectations should shape evaluation methods.",2026-03-18T16:05:52Z,2026-04-05T06:20:20Z,Marcin Abram,Marcin Abram,cs.CY; cs.AI; cs.MA; quant-ph,cs.CY,https://arxiv.org/pdf/2603.26718v2,2026
http://arxiv.org/abs/2603.18634v2,SwiftGS: Episodic Priors for Immediate Satellite Surface Recovery,"Rapid, large-scale 3D reconstruction from multi-date satellite imagery is vital for environmental monitoring, urban planning, and disaster response, yet remains difficult due to illumination changes, sensor heterogeneity, and the cost of per-scene optimization. We introduce SwiftGS, a meta-learned system that reconstructs 3D surfaces in a single forward pass by predicting geometry-radiation-decoupled Gaussian primitives together with a lightweight SDF, replacing expensive per-scene fitting with episodic training that captures transferable priors. The model couples a differentiable physics graph for projection, illumination, and sensor response with spatial gating that blends sparse Gaussian detail and global SDF structure, and incorporates semantic-geometric fusion, conditional lightweight task heads, and multi-view supervision from a frozen geometric teacher under an uncertainty-aware multi-task loss. At inference, SwiftGS operates zero-shot with optional compact calibration and achieves accurate DSM reconstruction and view-consistent rendering at significantly reduced computational cost, with ablations highlighting the benefits of the hybrid representation, physics-aware rendering, and episodic meta-training.",2026-03-19T08:59:07Z,2026-04-05T06:17:36Z,Rong Fu,Rong Fu; Jiekai Wu; Haiyun Wei; Xiaowen Ma; Shiyin Lin; Kangan Qian; Chuang Liu; Jianyuan Ni; Simon James Fong,cs.CV; cs.LG,cs.CV,https://arxiv.org/pdf/2603.18634v2,2026
http://arxiv.org/abs/2604.03987v1,Hemispherical Concentration for Semi-Unsourced Random Access in Many-Access Regime,"We study a semi-unsourced random access model in which a lightweight coordinator assigns distinct identifiers from a set $\mathcal{D}$ to the active users. Each active user then chooses a message uniformly at random from $\mathcal{M}$, forming an ID-message pair. The users share a spherical codebook whose codewords are drawn independently and uniformly from the hypersphere of radius $\sqrt{nP}$. We analyze the systme in the many-access channel regime, where the number of active users satisfies $K_a(n)=βn+o(n)$, and assume that the total codebook size is $M_n=|\mathcal{D}||\mathcal{M}|=αn+o(n)$. We show that, for $0<β\leq 1$, any $K_a(n)$-subset is almost surely contained in a single hemisphere, and for $1<β<2$, this hemispherical property holds with probability tending to one exponentially. Upon observing the channel output $\mbox{\boldmath $Y$}$, the decoder operates in two steps. In the pre-filtering step, it restricts the sphere to a sequence of spherical caps $\{ \hat{\mathcal{H}}_{n}\}$ converging to the hemisphere with direction $\hat{\mbox{\boldmath $u$}}=\mbox{\boldmath $Y$}/\| \mbox{\boldmath $Y$}\|$ as $n\rightarrow \infty$. In the subsequent maximum likelihood (ML) step, it performs ML estimation over the reduced candidate set. We show that per-user error probability of the pre-filtering step vanishes as $n\rightarrow \infty$, and that the worst-case asymptotic exponential decay rate of the per-user ML error probability over the reduced search space is $P/4$.",2026-04-05T06:13:57Z,2026-04-05T06:13:57Z,Nazanin Mirhosseini,Nazanin Mirhosseini,cs.IT,cs.IT,https://arxiv.org/pdf/2604.03987v1,2026
http://arxiv.org/abs/2604.03986v1,COBOL-Coder: Domain-Adapted Large Language Models for COBOL Code Generation and Translation,"COBOL remains a critical language for mainframe systems, yet existing large language models (LLMs) struggle to generate and translate COBOL code correctly. This paper reports our experience in developing and evaluating domain-adapted LLMs for COBOL and mainframe software engineering. We introduce (1) an automated data curation pipeline that combines compiler-guided validation with multi-stage similarity-based filtering to construct high-quality COBOL training data, and (2) COBOL-Coder, a COBOL-specialized LLM fine-tuned on the curated COBOL domain data. We evaluate COBOL-Coder on two tasks: code generation (on COBOLEval and COBOLCodeBench) and code translation (on COBOL-JavaTrans, our proposed benchmark for bidirectional COBOL-Java translation). In our experiments, COBOL-Coder achieves up to a 73.95 percent compilation success rate and 49.33 Pass-1 on COBOLEval, compared to 41.8 percent and 16.4 for GPT-4o, while most open-source baselines (e.g., CodeGemma, CodeLlama, StarCoder2) fail to produce compilable programs. For Java-to-COBOL translation, COBOL-Coder reaches 34.93 Pass-1, whereas general-purpose LLMs achieve near-zero scores. To assess the usability of LLM-generated code in real-world settings, we conduct a survey with experienced COBOL developers. Participants consistently report that COBOL-Coder exhibits stronger COBOL awareness, has more reliable program structure, and is better aligned with enterprise practices than general-purpose LLMs.",2026-04-05T06:12:49Z,2026-04-05T06:12:49Z,Anh T. V. Dau,Anh T. V. Dau; Shin Hwei Tan; Jinqiu Yang; Nghi D. Q. Bui; Anh Tuan Nguyen,cs.SE; cs.PL,cs.SE,https://arxiv.org/pdf/2604.03986v1,2026
http://arxiv.org/abs/2604.03985v1,Autoencoder-Based Parameter Estimation for Superposed Multi-Component Damped Sinusoidal Signals,"Damped sinusoidal oscillations are widely observed in many physical systems, and their analysis provides access to underlying physical properties. However, parameter estimation becomes difficult when the signal decays rapidly, multiple components are superposed, and observational noise is present. In this study, we develop an autoencoder-based method that uses the latent space to estimate the frequency, phase, decay time, and amplitude of each component in noisy multi-component damped sinusoidal signals. We investigate multi-component cases under Gaussian-distribution training and further examine the effect of the training-data distribution through comparisons between Gaussian and uniform training. The performance is evaluated through waveform reconstruction and parameter-estimation accuracy. We find that the proposed method can estimate the parameters with high accuracy even in challenging setups, such as those involving a subdominant component or nearly opposite-phase components, while remaining reasonably robust when the training distribution is less informative. This demonstrates its potential as a tool for analyzing short-duration, noisy signals.",2026-04-05T06:12:12Z,2026-04-05T06:12:12Z,Momoka Iida,Momoka Iida; Hayato Motohashi; Hirotaka Takahashi,cs.LG; eess.SP; stat.ML,cs.LG,https://arxiv.org/pdf/2604.03985v1,2026
http://arxiv.org/abs/2604.03984v1,High-Fidelity Mural Restoration via a Unified Hybrid Mask-Aware Transformer,"Ancient murals are valuable cultural artifacts, but many have suffered severe degradation due to environmental exposure, material aging, and human activity. Restoring these artworks is challenging because it requires both reconstructing large missing structures and strictly preserving authentic, undamaged regions. This paper presents the Hybrid Mask-Aware Transformer (HMAT), a unified framework for high-fidelity mural restoration. HMAT integrates Mask-Aware Dynamic Filtering for robust local texture modeling with a Transformer bottleneck for long-range structural inference. To further address the diverse morphology of degradation, we introduce a mask-conditional style fusion module that dynamically guides the generative process. In addition, a Teacher-Forcing Decoder with hard-gated skip connections is designed to enforce fidelity in valid regions and focus reconstruction on missing areas.
  We evaluate HMAT on the DHMural dataset and a curated Nine-Colored Deer dataset under varying degradation levels. Experimental results demonstrate that the proposed method achieves competitive performance compared to state-of-the-art approaches, while producing more structurally coherent and visually faithful restorations. These findings suggest that HMAT provides an effective solution for the digital restoration of cultural heritage murals.",2026-04-05T06:09:47Z,2026-04-05T06:09:47Z,Jincheng Jiang,Jincheng Jiang; Qianhao Han; Chi Zhang; Zheng Zheng,cs.CV,cs.CV,https://arxiv.org/pdf/2604.03984v1,2026
http://arxiv.org/abs/2604.03981v1,Multirate Stein Variational Gradient Descent for Efficient Bayesian Sampling,"Many particle-based Bayesian inference methods use a single global step size for all parts of the update. In Stein variational gradient descent (SVGD), however, each update combines two qualitatively different effects: attraction toward high-posterior regions and repulsion that preserves particle diversity. These effects can evolve at different rates, especially in high-dimensional, anisotropic, or hierarchical posteriors, so one step size can be unstable in some regions and inefficient in others. We derive a multirate version of SVGD that updates these components on different time scales. The framework yields practical algorithms, including a symmetric split method, a fixed multirate method (MR-SVGD), and an adaptive multirate method (Adapt-MR-SVGD) with local error control. We evaluate the methods in a broad and rigorous benchmark suite covering six problem families: a 50D Gaussian target, multiple 2D synthetic targets, UCI Bayesian logistic regression, multimodal Gaussian mixtures, Bayesian neural networks, and large-scale hierarchical logistic regression. Evaluation includes posterior-matching metrics, predictive performance, calibration quality, mixing, and explicit computational cost accounting. Across these six benchmark families, multirate SVGD variants improve robustness and quality-cost tradeoffs relative to vanilla SVGD. The strongest gains appear on stiff hierarchical, strongly anisotropic, and multimodal targets, where adaptive multirate SVGD is usually the strongest variant and fixed multirate SVGD provides a simpler robust alternative at lower cost.",2026-04-05T06:03:48Z,2026-04-05T06:03:48Z,Arash Sarshar,Arash Sarshar,cs.LG; stat.CO,cs.LG,https://arxiv.org/pdf/2604.03981v1,2026
http://arxiv.org/abs/2604.03980v1,Gram-Anchored Prompt Learning for Vision-Language Models via Second-Order Statistics,"Parameter-efficient prompt learning has become the de facto standard for adapting Vision-Language Models (VLMs) to downstream tasks. Existing approaches predominantly focus on aligning text prompts with first-order visual features (i.e., spatial feature maps). While effective for fine-grained semantic discrimination, we argue that relying solely on first-order information is insufficient for robust adaptation, as these spatially entangled features are highly susceptible to domain shifts and local noise. In this work, we propose \textbf{Gram-Anchored Prompt Learning (GAPL)} for Vision-Language Models via Second-Order Statistics, a framework that synergizes local semantic alignment with global structural consistency. Methodologically, we introduce an additional second-order statistical stream via \textbf{Gram matrices} that augments the standard first-order spatial interaction. By anchoring prompts to these second-order priors, our approach enables language representations to dynamically adapt to statistical distribution shifts across diverse domains. Extensive experiments indicate the effectiveness of the second-order features, and show compelling performances of GAPL on various benchmarks.",2026-04-05T06:02:07Z,2026-04-05T06:02:07Z,Minglei Chen,Minglei Chen; Weilong Wang; Jiang Duan; Ye Deng,cs.CV; cs.AI,cs.CV,https://arxiv.org/pdf/2604.03980v1,2026
http://arxiv.org/abs/2604.03978v1,COBOLAssist: Analyzing and Fixing Compilation Errors for LLM-Powered COBOL Code Generation,"Legacy programming languages such as COBOL (Common Business-Oriented Language) remain critical in business computing. However, maintaining legacy COBOL systems is increasingly challenging due to a declining pool of skilled developers and the persistence of COBOL errors that require deep domain expertise to resolve. This paper investigates the challenges of COBOL compilation errors and introduces a framework leveraging large language models (LLMs) to address these issues. We first categorize the common compilation errors in LLM-generated COBOL code into three groups: incomplete code errors, syntax errors, and type-related errors. We further propose COBOLAssist, a technique to enhance code correctness through iterative repairs guided by compilation feedback. Our evaluation using five LLMs including GPT variants and mAInframer, shows a high prevalence of incorrect program structures and function usage in COBOL programs and demonstrates the effectiveness of COBOLAssist, with the compilation success rates increasing from 29.5\% to 64.38\% for GPT-4o-mini and from 41.8\% to 95.89\% for GPT-4o. It also improves pass@1 significantly, for example from 9.1 to 22.6 for GPT-4. Notably, while mAInframer-34B achieves the highest compilation success rate, its functional correctness remains limited. This research not only highlights the limitations in current LLMs for COBOL but also demonstrates a practical path forward for automated debugging in legacy systems.",2026-04-05T05:51:54Z,2026-04-05T05:51:54Z,Anh T. V. Dau,Anh T. V. Dau; Shin Hwei Tan; Jinqiu Yang; Nghi D. Q. Bui; Anh Tuan Nguyen,cs.SE; cs.PL,cs.SE,https://arxiv.org/pdf/2604.03978v1,2026
